subjectIx,blockIx,trialIx,trial,trial_alt,r,t_d,t_d_alt,RT_trial
0,4,462,SB,SSS,RB,0.466,long,0.48391634359722957
0,4,463,NS,NS,RB,NA,NA,0.5587558681727387
0,4,464,NS,NS,RB,NA,NA,0.7272154687670991
0,4,465,SB,SSS,NR,0.266,short,NaN
0,4,466,NS,NS,RB,NA,NA,0.5727672288194299
0,4,467,NS,NS,RB,NA,NA,0.6008448041102383
0,4,468,SR,SAS,RB,0.466,long,0.589982063829666
0,4,469,NS,NS,RB,NA,NA,0.688137103948975
0,4,470,NS,NS,RB,NA,NA,0.6850991058308864
0,4,471,SR,SAS,RL,0.366,intermediate,1.0329739333537873
0,4,472,NS,NS,RB,NA,NA,0.9986525085987523
0,4,473,NS,NS,RB,NA,NA,0.5275512484658975
0,4,474,IG,NA,RBO,0.066,short,0.6959490468434524
0,4,475,IG,NA,RB,0.366,intermediate,0.8097892263758695
0,4,476,NS,NS,RB,NA,NA,0.7287625347526046
0,4,477,NS,NS,RB,NA,NA,0.46824930599541403
0,4,478,NS,NS,RB,NA,NA,0.5508994935516967
0,4,479,NS,NS,RB,NA,NA,0.3829067006299738
0,4,480,NS,NS,RB,NA,NA,0.43544130347436294
0,4,481,IG,NA,RB,0.266,short,0.4167510783445323
0,4,482,SL,SAS,RR,0.366,intermediate,0.889304324198747
0,4,483,NS,NS,RB,NA,NA,0.6444215637020534
0,4,484,NS,NS,RB,NA,NA,0.5867361690034159
0,4,485,NS,NS,RB,NA,NA,0.5991613344231155
0,4,486,NS,NS,RB,NA,NA,0.5259063594276085
0,4,487,NS,NS,RB,NA,NA,0.5773469903797377
0,4,488,SB,SSS,NR,0.166,short,NaN
0,4,489,NS,NS,RB,NA,NA,0.46194694555015303
0,4,490,IG,NA,RB,0.166,short,0.7005975587817375
0,4,491,SL,SAS,RB,0.466,long,0.5492584443127271
0,4,492,NS,NS,RB,NA,NA,0.47597750507702585
0,4,493,SB,SSS,RB,0.466,long,0.5585960601456463
0,4,494,NS,NS,RB,NA,NA,0.765014637974673
0,4,495,NS,NS,RB,NA,NA,0.6225390178442467
0,4,496,SR,SAS,NOC,0.266,short,0.46343184370198287
0,4,497,SR,SAS,NOC,0.366,intermediate,1.10766023240285
0,4,498,NS,NS,RB,NA,NA,0.46498073820839636
0,4,499,NS,NS,RB,NA,NA,0.508582364913309
0,5,500,SB,SSS,NR,0.366,intermediate,NaN
0,5,501,NS,NS,RB,NA,NA,0.6865057456016075
0,5,502,SL,SAS,RB,0.466,long,0.49615445685049053
0,5,503,NS,NS,RB,NA,NA,0.5932105881947791
0,5,504,SB,SSS,RB,0.366,intermediate,0.5133025527757127
0,5,505,SL,SAS,RB,0.466,long,0.5725319050980033
0,5,506,NS,NS,RB,NA,NA,0.4913953226059675
0,5,507,SB,SSS,NR,0.066,short,NaN
0,5,508,NS,NS,RB,NA,NA,0.5163564585673157
0,5,509,NS,NS,RB,NA,NA,1.1840398748609005
0,5,510,SL,SAS,RR,0.166,short,0.7362671123410109
0,5,511,NS,NS,RB,NA,NA,0.6317126201756764
0,5,512,NS,NS,RB,NA,NA,0.5740345393714961
0,5,513,SL,SAS,RB,0.266,short,0.6411197177803842
0,5,514,NS,NS,RB,NA,NA,0.5287768699345179
0,5,515,NS,NS,RB,NA,NA,0.4788330221781507
0,5,516,NS,NS,RB,NA,NA,0.5615854210336693
0,5,517,NS,NS,RB,NA,NA,0.5896633620141074
0,5,518,SR,SAS,RB,0.466,long,0.48513794247992337
0,5,519,IG,NA,RB,0.266,short,0.8018033962580375
0,5,520,IG,NA,RB,0.366,intermediate,0.8532432958309073
0,5,521,NS,NS,RB,NA,NA,0.6317526636121329
0,5,522,NS,NS,RB,NA,NA,0.47257966466713697
0,5,523,NS,NS,RB,NA,NA,0.5942363582726102
0,5,524,NS,NS,RB,NA,NA,0.5599579024710692
0,5,525,NS,NS,RB,NA,NA,0.42426004422304686
0,5,526,NS,NS,RB,NA,NA,0.42893744593311567
0,5,527,IG,NA,NOC,0.166,short,0.8430703447811538
0,5,528,SB,SSS,NR,0.066,short,NaN
0,5,529,IG,NA,RB,0.466,long,0.45855440766899846
0,5,530,SB,SSS,NR,0.266,short,NaN
0,5,531,NS,NS,RB,NA,NA,0.600456803367706
0,5,532,SL,SAS,RB,0.366,intermediate,0.885982365172822
0,5,533,NS,NS,RB,NA,NA,0.7735175585985417
0,5,534,NS,NS,RB,NA,NA,0.747064393493929
0,5,535,NS,NS,RB,NA,NA,0.8531913673505187
0,5,536,NS,NS,RB,NA,NA,0.7096380487055285
0,5,537,SR,SAS,RBO,0.466,long,0.4569444423686946
0,5,538,NS,NS,RB,NA,NA,0.842751368691097
0,5,539,NS,NS,RB,NA,NA,0.6378785769775277
0,5,540,IG,NA,RB,0.066,short,0.665927811016445
0,5,541,SR,SAS,RL,0.266,short,0.873376547213411
0,5,542,NS,NS,RB,NA,NA,0.6362689773959573
0,5,543,NS,NS,RB,NA,NA,0.5707495153619675
0,5,544,NS,NS,RB,NA,NA,0.5676605030021165
0,5,545,SB,SSS,RB,0.366,intermediate,0.5099277510453248
0,5,546,SB,SSS,NR,0.166,short,NaN
0,5,547,SR,SAS,RB,0.466,long,0.5349005891621346
0,5,548,NS,NS,RB,NA,NA,0.5306863381556468
0,5,549,SR,SAS,RL,0.166,short,0.7704623728641309
0,5,550,NS,NS,RB,NA,NA,0.6814213270990876
0,5,551,SL,SAS,RB,0.066,short,0.7018414649355691
0,5,552,NS,NS,RB,NA,NA,0.6206370463478379
0,5,553,IG,NA,RB,0.066,short,0.6408425221743528
0,5,554,NS,NS,RB,NA,NA,0.575375719985459
0,5,555,SR,SAS,RB,0.466,long,0.6647724026552169
0,5,556,IG,NA,RB,0.266,short,0.9580245179240592
0,5,557,NS,NS,RB,NA,NA,0.728689578914782
0,5,558,NS,NS,RB,NA,NA,0.6944354417792056
0,5,559,SR,SAS,RL,0.366,intermediate,0.8628284861333668
0,5,560,NS,NS,RB,NA,NA,0.5944965491071343
0,5,561,SR,SAS,RL,0.166,short,0.8253902563301381
0,5,562,NS,NS,RB,NA,NA,0.5649443151050946
0,5,563,NS,NS,RBO,NA,NA,0.39022367747384124
0,5,564,NS,NS,RB,NA,NA,0.5664134884718806
0,5,565,NS,NS,RB,NA,NA,0.5087703313474776
0,5,566,NS,NS,RB,NA,NA,0.567938612861326
0,5,567,NS,NS,RB,NA,NA,0.5727385218779091
0,5,568,NS,NS,RB,NA,NA,0.7411747180449311
0,5,569,NS,NS,RB,NA,NA,0.6366591722762678
0,5,570,NS,NS,RB,NA,NA,0.46191988424106967
0,5,571,SB,SSS,NR,0.166,short,NaN
0,5,572,SB,SSS,NR,0.266,short,NaN
0,5,573,NS,NS,RB,NA,NA,0.5928635451709852
0,5,574,NS,NS,RB,NA,NA,0.7613827537425095
0,5,575,NS,NS,RB,NA,NA,0.656872144783847
0,5,576,IG,NA,RB,0.266,short,0.8331049247353803
0,5,577,NS,NS,RB,NA,NA,0.6740582728525624
0,5,578,IG,NA,RB,0.366,intermediate,0.5305261644534767
0,5,579,NS,NS,RB,NA,NA,0.8003779232967645
0,5,580,NS,NS,RB,NA,NA,0.6723731576057617
0,5,581,SL,SAS,NOC,0.266,short,1.059366576213506
0,5,582,NS,NS,RB,NA,NA,0.6583841042447602
0,5,583,NS,NS,RB,NA,NA,0.6162074019084685
0,5,584,NS,NS,RB,NA,NA,0.6130898654810153
0,5,585,NS,NS,RB,NA,NA,0.5945130053441972
0,5,586,NS,NS,RB,NA,NA,0.700489496361115
0,5,587,SR,SAS,RL,0.066,short,0.8065687472408172
0,5,588,NS,NS,RB,NA,NA,0.6229396349808667
0,5,589,NS,NS,RB,NA,NA,0.581927117658779
0,5,590,NS,NS,RB,NA,NA,0.5397612032975303
0,5,591,SL,SAS,RB,0.266,short,0.4430936211720109
0,5,592,NS,NS,RB,NA,NA,0.7752628304297104
0,5,593,NS,NS,RB,NA,NA,0.6004979438876035
0,5,594,SR,SAS,RB,0.466,long,0.49607894114160445
0,5,595,NS,NS,RB,NA,NA,0.6255552571965382
0,5,596,NS,NS,RB,NA,NA,0.677096270970651
0,5,597,SL,SAS,RR,0.066,short,0.7753059822425712
0,5,598,SB,SSS,NR,0.066,short,NaN
0,5,599,NS,NS,RB,NA,NA,0.8392399804433808
0,6,600,NS,NS,RB,NA,NA,0.6829830729402602
0,6,601,SR,SAS,RB,0.166,short,0.9294518458191305
0,6,602,NS,NS,RB,NA,NA,0.5373213488783222
0,6,603,SR,SAS,RB,0.166,short,0.8629647590132663
0,6,604,NS,NS,RB,NA,NA,0.5400038929801667
0,6,605,SB,SSS,NR,0.066,short,NaN
0,6,606,NS,NS,RB,NA,NA,0.5805391803587554
0,6,607,NS,NS,RB,NA,NA,0.4603544028213946
0,6,608,SB,SSS,NR,0.266,short,NaN
0,6,609,SB,SSS,NR,0.066,short,NaN
0,6,610,IG,NA,RB,0.166,short,0.7319358915265184
0,6,611,SL,SAS,RR,0.166,short,1.040668540779734
0,6,612,NS,NS,RB,NA,NA,0.5929619687813101
0,6,613,IG,NA,RB,0.366,intermediate,0.4650574030529242
0,6,614,NS,NS,RB,NA,NA,0.594571934081614
0,6,615,SB,SSS,RB,0.466,long,0.5679977244435577
0,6,616,NS,NS,RB,NA,NA,0.8301306094072061
0,6,617,NS,NS,RB,NA,NA,0.6164140708133345
0,6,618,NS,NS,RB,NA,NA,0.5898127998807468
0,6,619,SR,SAS,RL,0.166,short,0.9376523380051367
0,6,620,IG,NA,RB,0.466,long,0.5757886399660492
0,6,621,NS,NS,RB,NA,NA,1.0718270831130212
0,6,622,NS,NS,RB,NA,NA,0.499352497907239
0,6,623,SB,SSS,NR,0.166,short,NaN
0,6,624,SB,SSS,NR,0.166,short,NaN
0,6,625,NS,NS,RB,NA,NA,0.6069894199026749
0,6,626,NS,NS,RB,NA,NA,0.6505705678428058
0,6,627,NS,NS,RB,NA,NA,0.5148251694627106
0,6,628,IG,NA,RB,0.466,long,0.48836981019121595
0,6,629,NS,NS,RB,NA,NA,0.6412563563790172
0,6,630,SR,SAS,RL,0.066,short,0.7785332788189407
0,6,631,IG,NA,RB,0.066,short,0.6116293380764546
0,6,632,NS,NS,RB,NA,NA,0.5226820926181972
0,6,633,NS,NS,RB,NA,NA,0.5974510383821325
0,6,634,SB,SSS,NR,0.266,short,NaN
0,6,635,IG,NA,RB,0.266,short,0.7551554125529947
0,6,636,NS,NS,RB,NA,NA,0.8533980362408329
0,6,637,NS,NS,RB,NA,NA,0.6474281642440474
0,6,638,SR,SAS,RL,0.266,short,0.9563740127487108
0,6,639,NS,NS,RB,NA,NA,0.5397828312998172
0,6,640,NS,NS,RB,NA,NA,0.6459438146703178
0,6,641,IG,NA,RB,0.266,short,0.853366038078093
0,6,642,IG,NA,RB,0.266,short,0.6708601531281602
0,6,643,NS,NS,RB,NA,NA,0.6286556581326295
0,6,644,SB,SSS,NR,0.066,short,NaN
0,6,645,SR,SAS,RB,0.366,intermediate,0.5366822996293195
0,6,646,SB,SSS,NR,0.166,short,NaN
0,6,647,NS,NS,RB,NA,NA,0.5303567176306387
0,6,648,NS,NS,RB,NA,NA,0.6520117656182265
0,6,649,SL,SAS,RR,0.266,short,1.0935496381134726
0,6,650,IG,NA,RB,0.266,short,0.856364175589988
0,6,651,NS,NS,RB,NA,NA,0.6895002782694064
0,6,652,SB,SSS,NR,0.066,short,NaN
0,6,653,NS,NS,RB,NA,NA,0.566185347866849
0,6,654,NS,NS,RB,NA,NA,0.6253744738787645
0,6,655,NS,NS,RB,NA,NA,0.5988732201221865
0,6,656,IG,NA,RB,0.466,long,0.5880640539253363
0,6,657,SB,SSS,NR,0.166,short,NaN
0,6,658,NS,NS,RB,NA,NA,0.4959563031006837
0,6,659,NS,NS,RBO,NA,NA,0.7034368546010228
0,6,660,SL,SAS,RB,0.466,long,0.45076281286310405
0,6,661,SL,SAS,RR,0.166,short,0.7908194807241671
0,6,662,NS,NS,RB,NA,NA,0.5146112387883477
0,6,663,NS,NS,RR,NA,NA,0.5662252084293868
0,6,664,NS,NS,RB,NA,NA,0.5006369960610755
0,6,665,SL,SAS,RR,0.066,short,0.7939403083873913
0,6,666,NS,NS,RB,NA,NA,0.5645583778241416
0,6,667,NS,NS,RB,NA,NA,0.8188988844922278
0,6,668,SR,SAS,RR,0.366,intermediate,0.5817225642676931
0,6,669,NS,NS,RB,NA,NA,0.6800019401562167
0,6,670,NS,NS,RB,NA,NA,0.6145009456668049
0,6,671,SB,SSS,NR,0.266,short,NaN
0,6,672,NS,NS,RB,NA,NA,0.5926909899426391
0,6,673,NS,NS,RB,NA,NA,0.6675292346044444
0,6,674,NS,NS,RB,NA,NA,0.5317915157938842
0,6,675,NS,NS,RB,NA,NA,0.4428071524598636
0,6,676,NS,NS,RB,NA,NA,0.41633186291437596
0,6,677,SL,SAS,RB,0.366,intermediate,0.4678225938696414
0,6,678,SL,SAS,RR,0.166,short,0.6753276468371041
0,6,679,NS,NS,RB,NA,NA,0.5941497410240117
0,6,680,NS,NS,RB,NA,NA,0.6535326845478266
0,6,681,NS,NS,RB,NA,NA,0.5488516624900512
0,6,682,NS,NS,RB,NA,NA,0.460043563391082
0,6,683,SB,SSS,NR,0.366,intermediate,NaN
0,6,684,NS,NS,RB,NA,NA,0.5239349582989234
0,6,685,NS,NS,RB,NA,NA,0.6066463994939113
0,6,686,SL,SAS,RB,0.466,long,0.525526638928568
0,6,687,NS,NS,RB,NA,NA,0.5613706282601925
0,6,688,SB,SSS,RB,0.466,long,0.5895017776201712
0,6,689,NS,NS,RB,NA,NA,0.6252437384973746
0,6,690,NS,NS,RB,NA,NA,0.4272119736124296
0,6,691,NS,NS,RB,NA,NA,0.43973532773088664
0,6,692,NS,NS,RB,NA,NA,0.5457668556337012
0,6,693,SR,SAS,RB,0.366,intermediate,0.4645951665734174
0,6,694,NS,NS,RB,NA,NA,0.7344878830917878
0,6,695,IG,NA,RB,0.066,short,0.637805307545932
0,6,696,NS,NS,RB,NA,NA,0.6034484105039155
0,6,697,NS,NS,RB,NA,NA,0.5924920527177164
0,6,698,NS,NS,RB,NA,NA,0.5036281853826949
0,6,699,SB,SSS,RB,0.166,short,0.7657111531880219
0,7,700,NS,NS,RB,NA,NA,0.485314441670198
0,7,701,IG,NA,RB,0.066,short,0.7084082738438156
0,7,702,SB,SSS,RB,0.466,long,0.5804565336729866
0,7,703,NS,NS,RB,NA,NA,0.546187403058866
0,7,704,NS,NS,RB,NA,NA,0.5820452887419378
0,7,705,NS,NS,RB,NA,NA,0.4306853297748603
0,7,706,SR,SAS,RB,0.466,long,0.614778324146755
0,7,707,SB,SSS,NR,0.366,intermediate,NaN
0,7,708,NS,NS,RB,NA,NA,0.6240449954348151
0,7,709,NS,NS,RB,NA,NA,0.5352354336064309
0,7,710,SL,SAS,RR,0.266,short,0.8050694563135039
0,7,711,NS,NS,RB,NA,NA,0.5757350658677751
0,7,712,NS,NS,RB,NA,NA,0.5648907931172289
0,7,713,SL,SAS,RR,0.266,short,0.8268907485471573
0,7,714,NS,NS,RB,NA,NA,0.5351001270319102
0,7,715,IG,NA,RB,0.466,long,0.5710280430066632
0,7,716,NS,NS,RB,NA,NA,0.7473120200302219
0,7,717,NS,NS,RB,NA,NA,0.6505987262207782
0,7,718,SR,SAS,RB,0.366,intermediate,0.514839065814158
0,7,719,SR,SAS,RL,0.366,intermediate,0.9017701336706523
0,7,720,NS,NS,RB,NA,NA,0.711371853336459
0,7,721,NS,NS,RB,NA,NA,0.6381262035283726
0,7,722,NS,NS,RB,NA,NA,0.6350046444567852
0,7,723,NS,NS,RB,NA,NA,0.66301822339301
0,7,724,NS,NS,RB,NA,NA,0.6209164882311597
0,7,725,NS,NS,RB,NA,NA,0.6177431835385505
0,7,726,NS,NS,RB,NA,NA,0.4742840309627354
0,7,727,SB,SSS,RL,0.266,short,0.47120233246823773
0,7,728,IG,NA,RBO,0.166,short,0.8814061297598528
0,7,729,SR,SAS,RL,0.366,intermediate,1.0420676837966312
0,7,730,NS,NS,RB,NA,NA,0.5475885573832784
0,7,731,SL,SAS,RR,0.166,short,0.8018129564006813
0,7,732,NS,NS,RB,NA,NA,0.7129079485457623
0,7,733,NS,NS,RB,NA,NA,0.6941652464156505
0,7,734,NS,NS,RB,NA,NA,0.47260604669281747
0,7,735,SB,SSS,NR,0.366,intermediate,NaN
0,7,736,NS,NS,RB,NA,NA,0.513227089191787
0,7,737,NS,NS,RB,NA,NA,0.5803391460503917
0,7,738,SB,SSS,NR,0.166,short,NaN
0,7,739,SB,SSS,NR,0.166,short,NaN
0,7,740,NS,NS,RB,NA,NA,0.586533626948949
0,7,741,SB,SSS,RB,0.366,intermediate,0.5209775955881923
0,7,742,SR,SAS,RL,0.266,short,0.9390544065681752
0,7,743,NS,NS,RB,NA,NA,0.694146047506365
0,7,744,NS,NS,RB,NA,NA,0.9249669816927053
0,7,745,NS,NS,RB,NA,NA,0.6722552735445788
0,7,746,NS,NS,RB,NA,NA,0.669152730537462
0,7,747,NS,NS,RB,NA,NA,0.6738038023468107
0,7,748,IG,NA,RB,0.366,intermediate,0.9670767621137202
0,7,749,NS,NS,RB,NA,NA,1.065292324507027
0,7,750,NS,NS,RB,NA,NA,0.5083293571660761
0,7,751,IG,NA,RB,0.066,short,0.4897641992138233
0,7,752,SL,SAS,RB,0.366,intermediate,0.49441801370994654
0,7,753,NS,NS,RB,NA,NA,0.6862498122791294
0,7,754,NS,NS,RB,NA,NA,0.5661617606237996
0,7,755,SL,SAS,RR,0.166,short,0.882883896905696
0,7,756,IG,NA,RB,0.166,short,0.6457803497032728
0,7,757,NS,NS,RB,NA,NA,0.5567564914963441
0,7,758,SL,SAS,RB,0.366,intermediate,0.5225149707257515
0,7,759,NS,NS,RB,NA,NA,0.5660694230173249
0,7,760,SR,SAS,RR,0.366,intermediate,1.0855325412121601
0,7,761,NS,NS,RB,NA,NA,0.5286469180427957
0,7,762,IG,NA,RBO,0.166,short,0.7907563986227615
0,7,763,IG,NA,RB,0.266,short,0.7252005500777159
0,7,764,NS,NS,RB,NA,NA,0.5816419289039914
0,7,765,NS,NS,RB,NA,NA,0.6799288014881313
0,7,766,NS,NS,RB,NA,NA,0.6924819595878944
0,7,767,NS,NS,RB,NA,NA,0.5411635068012401
0,7,768,IG,NA,RB,0.466,long,0.561422739570844
0,7,769,SR,SAS,RL,0.166,short,0.9171497362840455
0,7,770,NS,NS,RB,NA,NA,0.6175173678784631
0,7,771,NS,NS,RB,NA,NA,0.5363582952413708
0,7,772,SR,SAS,RB,0.366,intermediate,0.5021198828762863
0,7,773,NS,NS,RB,NA,NA,0.553545520408079
0,7,774,NS,NS,RB,NA,NA,0.5426047045912128
0,7,775,NS,NS,RB,NA,NA,0.6408458655059803
0,7,776,NS,NS,RB,NA,NA,0.6845875528379111
0,7,777,NS,NS,RB,NA,NA,0.5722692064737203
0,7,778,NS,NS,RB,NA,NA,0.6939458303677384
0,7,779,SL,SAS,RB,0.466,long,0.5114019133179681
0,7,780,NS,NS,RB,NA,NA,0.48495240515330806
0,7,781,NS,NS,RB,NA,NA,0.5753284147940576
0,7,782,NS,NS,RB,NA,NA,0.5410717177583138
0,7,783,NS,NS,RB,NA,NA,0.5145708296768134
0,7,784,SR,SAS,RL,0.166,short,0.8701500862371176
0,7,785,SR,SAS,RL,0.066,short,0.6174939634802286
0,7,786,NS,NS,NOC,NA,NA,0.559684415886295
0,7,787,SR,SAS,RL,0.066,short,0.6891651202458888
0,7,788,NS,NS,RB,NA,NA,0.70171608417877
0,7,789,NS,NS,RB,NA,NA,0.5113894797395915
0,7,790,NS,NS,RB,NA,NA,0.5393891623534728
0,7,791,SB,SSS,NR,0.266,short,NaN
0,7,792,NS,NS,RB,NA,NA,0.5644128318235744
0,7,793,IG,NA,RB,0.366,intermediate,0.47542243456700817
0,7,794,NS,NS,RB,NA,NA,0.7530700458155479
0,7,795,SL,SAS,RR,0.366,intermediate,0.898105154192308
0,7,796,SL,SAS,RR,0.266,short,0.7235077552322764
0,7,797,IG,NA,RB,0.466,long,0.6656974762590835
0,7,798,NS,NS,RB,NA,NA,0.6860355159151368
0,7,799,NS,NS,RB,NA,NA,0.7141284503450152
0,8,800,NS,NS,RB,NA,NA,0.9574158733012155
0,8,801,SL,SAS,RR,0.166,short,0.7358517367392778
0,8,802,SL,SAS,RB,0.466,long,0.5221575054165442
0,8,803,IG,NA,RB,0.366,intermediate,0.4878357149573276
0,8,804,NS,NS,RB,NA,NA,0.5939273994154064
0,8,805,SL,SAS,RR,0.266,short,1.0510483828547876
0,8,806,NS,NS,RB,NA,NA,0.6812580970581621
0,8,807,IG,NA,RB,0.066,short,0.537791264912812
0,8,808,NS,NS,RB,NA,NA,0.5657306080829585
0,8,809,NS,NS,RB,NA,NA,0.7264504902123008
0,8,810,NS,NS,RB,NA,NA,0.5439484450616874
0,8,811,NS,NS,RB,NA,NA,0.7202401016693329
0,8,812,NS,NS,RB,NA,NA,0.61562362445693
0,8,813,NS,NS,RB,NA,NA,0.47214344450912904
0,8,814,NS,NS,RB,NA,NA,0.4691261080879485
0,8,815,NS,NS,RB,NA,NA,0.4503859657997964
0,8,816,NS,NS,RB,NA,NA,0.5564388867642265
0,8,817,SB,SSS,RB,0.466,long,0.41288995642389636
0,8,818,SR,SAS,RL,0.266,short,0.9323936665605288
0,8,819,NS,NS,RB,NA,NA,0.6561839618952945
0,8,820,NS,NS,RB,NA,NA,0.6452980000758544
0,8,821,SR,SAS,RL,0.066,short,0.7825193371099886
0,8,822,SR,SAS,RL,0.066,short,0.7170550948067103
0,8,823,SL,SAS,RB,0.366,intermediate,0.5500776496774051
0,8,824,NS,NS,RB,NA,NA,0.6250062206090661
0,8,825,IG,NA,RB,0.166,short,0.7388932089088485
0,8,826,NS,NS,RB,NA,NA,0.6810887810133863
0,8,827,NS,NS,RB,NA,NA,0.6156426405359525
0,8,828,NS,NS,RB,NA,NA,0.6436529282364063
0,8,829,IG,NA,RB,0.366,intermediate,0.5548437320394441
0,8,830,SR,SAS,RB,0.466,long,0.5126097987085814
0,8,831,SB,SSS,NR,0.066,short,NaN
0,8,832,SB,SSS,NR,0.166,short,NaN
0,8,833,NS,NS,RB,NA,NA,0.5958083435252775
0,8,834,SL,SAS,RB,0.466,long,0.5302760822523851
0,8,835,IG,NA,RB,0.066,short,0.5349172803253168
0,8,836,IG,NA,RB,0.366,intermediate,1.0778171413985547
0,8,837,NS,NS,RR,NA,NA,0.7782761963317171
0,8,838,NS,NS,RR,NA,NA,0.7127841613255441
0,8,839,NS,NS,RB,NA,NA,0.5146688355016522
0,8,840,SL,SAS,RB,0.466,long,0.5582099400053266
0,8,841,SB,SSS,NR,0.466,long,NaN
0,8,842,NS,NS,RB,NA,NA,0.528641066950513
0,8,843,IG,NA,RB,0.366,intermediate,0.8609397316758987
0,8,844,NS,NS,RB,NA,NA,0.8344046512793284
0,8,845,NS,NS,RB,NA,NA,0.5192855321220122
0,8,846,NS,NS,RB,NA,NA,0.5318134574044961
0,8,847,IG,NA,RB,0.266,short,0.8094943467294797
0,8,848,SL,SAS,RL,0.166,short,1.0402820028248243
0,8,849,NS,NS,RB,NA,NA,0.6394346545857843
0,8,850,NS,NS,RB,NA,NA,0.49584147534915246
0,8,851,NS,NS,RB,NA,NA,0.5083684863784583
0,8,852,IG,NA,RB,0.466,long,0.4584612079488579
0,8,853,NS,NS,RB,NA,NA,0.6190686393529177
0,8,854,SB,SSS,NR,0.266,short,NaN
0,8,855,SL,SAS,RR,0.166,short,0.7844721399887931
0,8,856,NS,NS,RB,NA,NA,0.6175104197027395
0,8,857,NS,NS,RB,NA,NA,0.7080093022959772
0,8,858,NS,NS,RB,NA,NA,0.6424177986773429
0,8,859,SL,SAS,RR,0.066,short,0.7719292212859727
0,8,860,NS,NS,RB,NA,NA,0.612764816134586
0,8,861,IG,NA,RB,0.066,short,0.656441410043044
0,8,862,NS,NS,RB,NA,NA,0.4972546975914156
0,8,863,NS,NS,RB,NA,NA,0.5098771546036005
0,8,864,NS,NS,RB,NA,NA,0.483354507770855
0,8,865,NS,NS,RB,NA,NA,0.5425747177068843
0,8,866,NS,NS,RB,NA,NA,0.47710846409609076
0,8,867,SR,SAS,RL,0.266,short,0.9029085373331327
0,8,868,SL,SAS,RRO,0.166,short,0.8997782015940174
0,8,869,IG,NA,RB,0.366,intermediate,0.4833206811163109
0,8,870,NS,NS,RB,NA,NA,0.4957195166061865
0,8,871,SR,SAS,RB,0.466,long,0.6486457404971588
0,8,872,SR,SAS,RL,0.366,intermediate,0.9185525362263434
0,8,873,IG,NA,RB,0.466,long,0.9933324527810328
0,8,874,NS,NS,RB,NA,NA,0.764059498833376
0,8,875,SB,SSS,RB,0.466,long,0.5425092586083338
0,8,876,SB,SSS,NR,0.166,short,NaN
0,8,877,SB,SSS,NR,0.066,short,NaN
0,8,878,SR,SAS,RL,0.266,short,0.8841067756875418
0,8,879,NS,NS,RB,NA,NA,0.693839779269183
0,8,880,NS,NS,RB,NA,NA,0.7374829122272786
0,8,881,IG,NA,RB,0.166,short,0.6797064598795259
0,8,882,SR,SAS,RL,0.266,short,0.8872206551895943
0,8,883,SR,SAS,RL,0.266,short,0.9621947549458127
0,8,884,NS,NS,RB,NA,NA,0.8263802404981107
0,8,885,NS,NS,RBO,NA,NA,0.4879039167717565
0,8,886,NS,NS,RB,NA,NA,0.5316114117740653
0,8,887,NS,NS,RB,NA,NA,0.567433276650263
0,8,888,NS,NS,RB,NA,NA,0.42390811639779713
0,8,889,NS,NS,RB,NA,NA,0.4284847695962526
0,8,890,NS,NS,RB,NA,NA,0.4332051402889192
0,8,891,SL,SAS,RB,0.066,short,0.9370836847374449
0,8,892,NS,NS,RB,NA,NA,0.5829913376219338
0,8,893,NS,NS,RB,NA,NA,0.5330474898219109
0,8,894,SL,SAS,RR,0.266,short,0.9589316725323442
0,8,895,NS,NS,RB,NA,NA,0.5112040731910383
0,8,896,NS,NS,RB,NA,NA,0.664031194159179
0,8,897,NS,NS,RB,NA,NA,0.7155754991981667
0,8,898,NS,NS,RB,NA,NA,0.7981891174131306
0,8,899,NS,NS,RB,NA,NA,0.6469267985812621
0,9,900,NS,NS,RB,NA,NA,0.5625587661925238
0,9,901,NS,NS,RB,NA,NA,0.419103819062002
0,9,902,NS,NS,RB,NA,NA,0.5330162230529822
0,9,903,SB,SSS,RB,0.466,long,0.6858621772698825
0,9,904,SR,SAS,RL,0.066,short,0.7997859177412465
0,9,905,SL,SAS,RB,0.466,long,0.6094596789916977
0,9,906,NS,NS,RB,NA,NA,0.6843046889698599
0,9,907,SL,SAS,RR,0.066,short,0.6966728061961476
0,9,908,NS,NS,RB,NA,NA,0.5767319461447187
0,9,909,SL,SAS,RR,0.266,short,0.9244826207577717
0,9,910,NS,NS,RB,NA,NA,0.601570209080819
0,9,911,NS,NS,RB,NA,NA,0.59844938141759485
0,9,912,NS,NS,RB,NA,NA,0.6811498518072767
0,9,913,NS,NS,RB,NA,NA,0.6857842845492996
0,9,914,SB,SSS,NR,0.266,short,NaN
0,9,915,SB,SSS,RB,0.466,long,0.6171246131270891
0,9,916,NS,NS,RB,NA,NA,0.9026201880333247
0,9,917,NS,NS,RB,NA,NA,0.46269740056595765
0,9,918,NS,NS,RB,NA,NA,0.7014010393177159
0,9,919,NS,NS,RB,NA,NA,0.5422466907184571
0,9,920,NS,NS,RB,NA,NA,0.492359891126398
0,9,921,NS,NS,RB,NA,NA,0.5280972808395745
0,9,922,NS,NS,RB,NA,NA,0.5095288315933431
0,9,923,NS,NS,RB,NA,NA,0.5298310333600966
0,9,924,NS,NS,RB,NA,NA,0.5500028653768823
0,9,925,NS,NS,RB,NA,NA,0.507937516682432
